product_key,product_id,product_name,category,sub_category,first_order_date,last_order_date,total_order_lines,total_orders,distinct_customers,total_sales,total_quantity,total_profit,average_line_discount,comparable_average_unit_sales,comparable_profit_margin_percentage,unknown_sales_lines,unknown_quantity_lines,unknown_profit_lines,loss_making_lines
659,OFF-BI-10000285,"XtraLife ClearVue Slant-D Ring Binders by Cardinal","Office Supplies",Binders,2024-03-22,2026-04-23,5,5,5,29.008000,22,7.840000,0.500000,1.8130000000,-84.2105263158,2,0,1,2
660,OFF-BI-10000301,"GBC Instant Report Kit","Office Supplies",Binders,2023-09-23,2026-10-21,13,13,13,164.985000,50,-2.588000,0.492308,3.2997000000,-1.7316017316,0,0,1,8
661,OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements  9/16" Spine  Black","Office Supplies",Binders,2023-03-17,2026-10-14,9,9,9,269.394000,35,-2.283000,0.388889,7.6969714286,-0.8474576271,0,0,0,4
662,OFF-BI-10000315,"Poly Designer Cover & Back","Office Supplies",Binders,2023-12-10,2026-05-18,7,7,7,448.164000,35,106.344000,0.371429,13.1812941176,25.0847457627,1,0,0,3
663,OFF-BI-10000320,"GBC Plastic Binding Combs","Office Supplies",Binders,2023-02-23,2026-12-17,10,10,10,172.692000,30,59.778000,0.260000,5.7564000000,34.6153846154,0,0,0,2
664,OFF-BI-10000343,"Pressboard Covers with Storage Hooks  9 1/2" x 11"  Light Blue","Office Supplies",Binders,2023-01-28,2026-09-20,12,12,12,102.619000,44,-6.235700,0.450000,2.3322500000,-6.5463917526,0,0,2,4
665,OFF-BI-10000404,"Avery Printable Repositionable Plastic Tabs","Office Supplies",Binders,2024-10-19,2026-11-19,6,6,6,113.520000,16,42.312000,0.233333,7.5680000000,39.7727272727,1,0,0,1
666,OFF-BI-10000474,"Avery Recycled Flexi-View Covers for Binding Systems","Office Supplies",Binders,2023-09-07,2026-11-05,7,7,7,197.169000,32,-84.959000,0.528571,6.1615312500,-51.4563106796,0,0,1,5
667,OFF-BI-10000494,"Acco Economy Flexible Poly Round Ring Binder","Office Supplies",Binders,2023-07-21,2026-12-26,4,4,4,7.308000,4,-3.132000,0.600000,2.4360000000,31.2500000000,2,1,1,2
668,OFF-BI-10000545,"GBC Ibimaster 500 Manual ProClick Binding System","Office Supplies",Binders,2024-06-22,2026-01-12,9,9,9,19024.500000,48,760.980000,0.522222,396.3437500000,4.0000000000,0,0,0,6
669,OFF-BI-10000546,"Avery Durable Binders","Office Supplies",Binders,2023-07-01,2026-11-24,12,12,12,75.744000,50,9.648000,0.333333,1.6832000000,12.7376425856,1,0,1,5
670,OFF-BI-10000591,"Avery Binder Labels","Office Supplies",Binders,2023-12-16,2026-05-30,4,4,4,24.896000,8,9.880600,0.225000,3.5565714286,43.1250000000,1,0,0,1
671,OFF-BI-10000605,"Acco Pressboard Covers with Storage Hooks  9 1/2" x 11"  Executive Red","Office Supplies",Binders,2023-01-20,2026-12-17,9,9,9,79.248000,343,34.899600,0.155556,0.2330823529,38.8461538462,2,1,0,0
672,OFF-BI-10000632,"Satellite Sectional Post Binders","Office Supplies",Binders,2023-08-19,2026-12-25,11,11,11,1219.821000,38,329.047800,0.372727,32.1005526316,26.9750889680,0,0,0,4
673,OFF-BI-10000666,"Surelock Post Binders","Office Supplies",Binders,2023-02-02,2026-11-12,8,8,8,653.984000,29,210.864000,0.262500,22.5511724138,32.2429906542,0,0,0,2
674,OFF-BI-10000756,"Storex DuraTech Recycled Plastic Frosted Binders","Office Supplies",Binders,2023-06-20,2026-11-07,8,8,8,55.968000,30,11.448000,0.500000,1.8656000000,-13.6363636364,1,1,0,5
675,OFF-BI-10000773,"Insertable Tab Post Binder Dividers","Office Supplies",Binders,2023-03-15,2026-09-22,8,8,8,66.566000,25,-21.172800,0.575000,2.6626400000,-38.2608695652,0,0,1,5
676,OFF-BI-10000778,"GBC VeloBinder Electric Binding Machine","Office Supplies",Binders,2024-09-26,2026-10-13,4,4,4,496.018000,15,-411.332000,0.725000,33.0678666667,-82.9268292683,0,0,0,4
677,OFF-BI-10000822,"Acco PRESSTEX Data Binder with Storage Hooks  Light Blue  9 1/2" X 11"","Office Supplies",Binders,2023-09-08,2026-09-23,5,5,5,67.250000,17,19.690800,0.260000,3.9558823529,29.2800000000,0,0,0,1
678,OFF-BI-10000829,"Avery Non-Stick Binders","Office Supplies",Binders,2023-05-23,2026-09-17,7,7,7,141.884000,430,57.023000,0.192857,0.3299627907,40.1898734177,0,0,0,0
679,OFF-BI-10000831,"Storex Flexible Poly Binders with Double Pockets","Office Supplies",Binders,2025-04-09,2026-10-22,3,3,3,10.824000,9,-2.534400,0.466667,1.2026666667,-80.0000000000,0,0,2,1
680,OFF-BI-10000848,"Angle-D Ring Binders","Office Supplies",Binders,2023-05-23,2026-12-22,6,6,6,13.128000,14,-6.235800,0.533333,1.6410000000,-80.0000000000,2,0,1,4
681,OFF-BI-10000948,"GBC Laser Imprintable Binding System Covers  Desert Sand","Office Supplies",Binders,2023-09-07,2025-12-19,6,6,6,104.171000,17,-4.709100,0.350000,7.4407857143,-69.6000000000,1,0,2,2
682,OFF-BI-10000962,"Acco Flexible ACCOHIDE Square Ring Data Binder  Dark Blue  11 1/2" X 14" 7/8"","Office Supplies",Binders,2023-11-04,2026-10-23,10,10,10,410.004000,36,111.286800,0.290000,11.3890000000,27.1428571429,0,0,0,3
683,OFF-BI-10000977,"Ibico Plastic Spiral Binding Combs","Office Supplies",Binders,2023-05-21,2026-11-11,13,13,13,1100.480000,47,328.928000,0.330769,23.4144680851,29.8895027624,0,0,0,5
684,OFF-BI-10001031,"Pressboard Data Binders by Wilson Jones","Office Supplies",Binders,2023-02-15,2026-10-09,8,8,8,99.324000,27,22.908600,0.325000,3.6786666667,23.0645161290,0,0,0,2
685,OFF-BI-10001036,"Cardinal EasyOpen D-Ring Binders","Office Supplies",Binders,2023-11-04,2026-11-10,8,8,8,209.306000,40,-61.238000,0.250000,5.2326500000,-32.2115384615,0,0,1,2
686,OFF-BI-10001071,"GBC ProClick Punch Binding System","Office Supplies",Binders,2023-05-21,2026-07-30,9,9,7,1634.572000,27,748.517200,0.188889,51.5961739130,42.1294683998,2,2,1,2
687,OFF-BI-10001072,"GBC Clear Cover  8-1/2 x 11  unpunched  25 covers per pack","Office Supplies",Binders,2023-06-01,2026-01-29,4,4,4,136.440000,15,-14.250400,0.375000,9.0960000000,-18.8000000000,0,0,1,2
688,OFF-BI-10001078,"Acco PRESSTEX Data Binder with Storage Hooks  Dark Blue  14 7/8" X 11"","Office Supplies",Binders,2023-05-07,2026-10-14,10,10,7,231.668000,49,91.042000,0.150000,4.7279183673,39.2984788577,0,0,0,1
689,OFF-BI-10001097,"Avery Hole Reinforcements","Office Supplies",Binders,2023-03-31,2026-12-10,9,9,9,116.501000,32,14.827400,0.411111,3.6406562500,12.7272727273,0,0,0,4
690,OFF-BI-10001098,"Acco D-Ring Binder w/DublLock","Office Supplies",Binders,2023-07-14,2026-08-18,9,9,9,235.180000,31,-102.837800,0.622222,7.5864516129,-43.7272727273,0,0,0,7
691,OFF-BI-10001107,"GBC White Gloss Covers  Plain Front","Office Supplies",Binders,2023-11-18,2026-10-01,7,7,7,269.328000,31,-23.023200,0.500000,8.6880000000,-15.0000000000,0,0,1,4
692,OFF-BI-10001116,"Wilson Jones 1" Hanging DublLock Ring Binders","Office Supplies",Binders,2023-06-21,2026-12-25,10,10,10,117.744000,46,-8.553600,0.485000,2.5596521739,-7.2645739910,0,0,0,6
693,OFF-BI-10001120,"Ibico EPK-21 Electric Binding System","Office Supplies",Binders,2023-09-23,2026-12-07,3,3,3,15875.916000,13,-20978.889000,0.516667,1221.2243076923,-132.1428571429,0,0,0,2
694,OFF-BI-10001132,"Acco PRESSTEX Data Binder with Storage Hooks  Dark Blue  9 1/2" X 11"","Office Supplies",Binders,2023-12-08,2026-09-19,4,4,4,62.946000,23,-0.161400,0.550000,2.7367826087,-0.2564102564,0,0,0,3
695,OFF-BI-10001153,"Ibico Recycled Grain-Textured Covers","Office Supplies",Binders,2024-12-14,2026-03-31,4,4,4,141.614000,8,3.454000,0.400000,17.7017500000,2.4390243902,0,0,0,2
696,OFF-BI-10001191,"Canvas Sectional Post Binders","Office Supplies",Binders,2023-12-19,2026-11-21,6,6,6,422.636000,28,59.067200,0.333333,15.0941428571,13.9759036145,0,0,0,2
697,OFF-BI-10001196,"Avery Flip-Chart Easel Binder  Black","Office Supplies",Binders,2023-02-06,2026-11-27,4,4,4,230.514000,17,52.593000,0.425000,15.3676000000,22.8155339806,1,0,1,1
698,OFF-BI-10001249,"Avery Heavy-Duty EZD View Binder with Locking Rings","Office Supplies",Binders,2023-05-19,2025-09-24,10,10,10,151.844000,38,29.730800,0.350000,3.9958947368,13.7815126050,1,1,0,4
699,OFF-BI-10001267,"Universal Recycled Hanging Pressboard Report Binders  Letter Size","Office Supplies",Binders,2023-11-11,2026-05-18,5,5,5,62.934000,573,18.139800,0.480000,0.1102171629,29.3827160494,1,0,1,2
700,OFF-BI-10001294,"Fellowes Binding Cases","Office Supplies",Binders,2023-05-04,2026-06-17,5,5,5,271.440000,31,71.955000,0.280000,8.7561290323,26.5086206897,0,0,0,1
701,OFF-BI-10001308,"GBC Standard Plastic Binding Systems' Combs","Office Supplies",Binders,2023-09-20,2026-11-04,12,12,8,246.132000,50,64.766400,0.300000,4.9226400000,26.3136853396,0,0,0,4
702,OFF-BI-10001359,"GBC DocuBind TL300 Electric Binding System","Office Supplies",Binders,2023-08-20,2026-10-03,11,11,11,13365.151000,31,1506.943200,0.300000,477.3268214286,0.4026845638,2,1,1,4
703,OFF-BI-10001460,"Plastic Binding Combs","Office Supplies",Binders,2023-10-21,2026-09-19,5,5,5,251.490000,23,98.929500,0.260000,13.2363157895,39.3373493976,1,0,1,0
704,OFF-BI-10001510,"Deluxe Heavy-Duty Vinyl Round Ring Binder","Office Supplies",Binders,2024-09-01,2026-12-19,7,7,7,504.240000,33,88.242000,0.328571,15.2800000000,17.5000000000,0,0,0,2
705,OFF-BI-10001524,"GBC Premium Transparent Covers with Diagonal Lined Pattern","Office Supplies",Binders,2023-07-26,2026-12-20,14,14,14,780.456000,67,49.512800,0.400000,11.6485970149,6.3440860215,0,0,0,5
706,OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks  14 7/8" x 11"  Executive Red","Office Supplies",Binders,2023-04-26,2026-06-11,8,8,8,63.627000,37,-13.906500,0.562500,1.7196486486,-21.8562874251,0,0,0,6
707,OFF-BI-10001543,"GBC VeloBinder Manual Binding System","Office Supplies",Binders,2023-03-15,2026-12-05,8,8,8,842.166000,30,280.722000,0.275000,28.0722000000,33.3333333333,0,0,0,2
708,OFF-BI-10001553,"SpineVue Locking Slant-D Ring Binders by Cardinal","Office Supplies",Binders,2023-06-22,2026-12-03,8,8,8,110.594000,22,6.032400,0.387500,5.0270000000,5.4545454545,0,0,0,3
709,OFF-BI-10001575,"GBC Linen Binding Covers","Office Supplies",Binders,2023-01-16,2026-04-30,6,6,6,179.684000,15,-99.755600,0.550000,11.9789333333,-60.9523809524,1,1,1,4
710,OFF-BI-10001597,"Wilson Jones Ledger-Size  Piano-Hinge Binder  2"  Blue","Office Supplies",Binders,2023-03-21,2026-12-25,14,14,12,1266.282000,50,-323.270200,0.385714,25.3256400000,-25.5290843588,0,0,0,7
711,OFF-BI-10001617,"GBC Wire Binding Combs","Office Supplies",Binders,2023-03-05,2026-12-17,7,7,7,184.052000,26,41.566800,0.371429,7.0789230769,22.5842696629,0,0,0,2
712,OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders  6" Capacity","Office Supplies",Binders,2023-04-28,2026-12-16,10,10,10,281.610000,39,64.144500,0.290000,7.6110810811,24.6296296296,1,0,0,2
713,OFF-BI-10001634,"Wilson Jones Active Use Binders","Office Supplies",Binders,2023-11-16,2026-09-04,8,8,6,176.180000,34,138.890200,0.337500,5.1817647059,78.8342604155,0,0,0,3
714,OFF-BI-10001636,"Ibico Plastic and Wire Spiral Binding Combs","Office Supplies",Binders,2023-03-31,2026-12-09,9,9,9,201.477000,41,-50.242800,0.394444,5.4453243243,-19.2468619247,1,0,0,4
715,OFF-BI-10001658,"GBC Standard Therm-A-Bind Covers","Office Supplies",Binders,2023-06-02,2026-11-23,12,12,11,466.004000,34,8.472800,0.483333,13.7060000000,1.8181818182,0,0,0,7
716,OFF-BI-10001670,"Vinyl Sectional Post Binders","Office Supplies",Binders,2023-07-05,2026-12-24,11,11,11,901.030000,40,147.030000,0.418182,22.5257500000,16.3179916318,0,0,0,5
717,OFF-BI-10001679,"GBC Instant Index System for Binding Systems","Office Supplies",Binders,2023-07-26,2026-12-24,5,5,5,50.616000,19,-12.432000,0.480000,3.1635000000,-40.3508771930,1,0,0,3
718,OFF-BI-10001718,"GBC DocuBind P50 Personal Binding Machine","Office Supplies",Binders,2023-08-08,2026-12-25,14,14,10,3190.232000,72,1211.750800,0.257143,52.2988852459,32.0268306506,1,0,0,4
719,OFF-BI-10001721,"Trimflex Flexible Post Binders","Office Supplies",Binders,2023-09-14,2026-06-17,4,4,4,346.356000,21,112.886400,0.300000,16.4931428571,32.5925925926,0,0,0,1
720,OFF-BI-10001757,"Pressboard Hanging Data Binders for Unburst Sheets","Office Supplies",Binders,2023-11-18,2026-09-04,10,10,10,92.004000,45,-14.268000,0.440000,2.5556666667,-0.1069518717,2,1,1,5
721,OFF-BI-10001758,"Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders","Office Supplies",Binders,2023-01-26,2024-11-20,4,4,4,100.392000,23,42.666600,0.175000,4.3648695652,47.0000000000,0,0,1,0
722,OFF-BI-10001759,"Acco Pressboard Covers with Storage Hooks  14 7/8" x 11"  Dark Blue","Office Supplies",Binders,2023-07-19,2026-12-01,5,5,5,59.817000,24,13.182600,0.300000,2.4923750000,22.0382165605,0,0,0,1
723,OFF-BI-10001765,"Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges","Office Supplies",Binders,2023-06-01,2026-09-15,6,6,6,554.240000,22,157.958400,0.300000,25.1927272727,28.5000000000,0,0,0,2
724,OFF-BI-10001787,"Wilson Jones Four-Pocket Poly Binders","Office Supplies",Binders,2023-07-05,2026-10-20,4,4,4,52.320000,17,13.537800,0.425000,4.3600000000,43.3333333333,1,0,1,1
725,OFF-BI-10001890,"Avery Poly Binder Pockets","Office Supplies",Binders,2023-09-14,2026-07-21,8,8,8,78.044000,34,3.723200,0.250000,2.2954117647,8.0000000000,0,0,1,2
726,OFF-BI-10001900,"DXL Angle-View Binders with Locking Rings  Black","Office Supplies",Binders,2024-04-17,2026-12-24,4,4,4,124.592000,26,42.049800,0.200000,4.7920000000,33.7500000000,0,0,0,0
727,OFF-BI-10001922,"Storex Dura Pro Binders","Office Supplies",Binders,2024-09-01,2026-12-28,5,5,5,153.252000,33,49.361400,0.320000,4.6440000000,32.2093023256,0,0,0,1
728,OFF-BI-10001982,"Wilson Jones Custom Binder Spines & Labels","Office Supplies",Binders,2023-07-20,2025-04-25,7,7,7,41.344000,335,-19.692800,0.628571,0.1088000000,-47.6315789474,0,1,0,6
729,OFF-BI-10001989,"Premium Transparent Presentation Covers by GBC","Office Supplies",Binders,2023-08-15,2026-11-27,10,10,10,753.182000,43,284.069200,0.210000,17.5158604651,37.7158774373,0,0,0,2
730,OFF-BI-10002003,"Ibico Presentation Index for Binding Systems","Office Supplies",Binders,2024-08-02,2026-12-21,7,7,7,72.038000,27,15.084200,0.271429,2.6680740741,20.9392265193,0,0,0,2
731,OFF-BI-10002012,"Wilson Jones Easy Flow II Sheet Lifters","Office Supplies",Binders,2023-02-16,2026-12-11,12,12,12,51.480000,49,5.616000,0.383333,1.0506122449,10.9090909091,0,0,0,5
732,OFF-BI-10002026,"Avery Arch Ring Binders","Office Supplies",Binders,2023-05-11,2026-04-09,10,10,10,1086.470000,40,87.150000,0.390000,31.0420000000,0.8021390374,1,0,0,4
733,OFF-BI-10002026-1,"Ibico Recycled Linen-Style Covers","Office Supplies",Binders,2024-05-03,2026-03-05,4,4,4,864.192000,24,240.609600,0.300000,36.0080000000,30.0125733445,0,0,1,1
734,OFF-BI-10002049,"UniKeep View Case Binders","Office Supplies",Binders,2023-11-23,2026-06-03,5,5,5,28.851000,13,-0.489000,0.500000,2.2193076923,-1.8867924528,0,0,1,2
735,OFF-BI-10002071,"Fellowes Black Plastic Comb Bindings","Office Supplies",Binders,2023-03-31,2026-12-05,9,9,9,102.256000,27,-4.415600,0.411111,3.4860000000,-4.3181818182,0,1,0,4
736,OFF-BI-10002072,"Cardinal Slant-D Ring Binders","Office Supplies",Binders,2024-04-05,2026-10-30,5,5,5,119.922000,17,0.869000,0.180000,7.0542352941,0.7246376812,0,0,0,1
737,OFF-BI-10002082,"GBC Twin Loop Wire Binding Elements","Office Supplies",Binders,2024-05-17,2026-10-12,12,12,10,1056.466000,50,305.642600,0.383333,25.1539523810,26.0955487446,2,0,1,4
738,OFF-BI-10002103,"Cardinal Slant-D Ring Binder  Heavy Gauge Vinyl","Office Supplies",Binders,2023-07-18,2026-12-30,10,10,10,152.944000,430,22.072600,0.410000,0.3517380952,17.1590909091,2,1,1,3
739,OFF-BI-10002133,"Wilson Jones Elliptical Ring 3 1/2" Capacity Binders  800 sheets","Office Supplies",Binders,2023-08-25,2026-08-19,8,8,8,834.600000,42,-82.176000,0.512500,19.8714285714,-9.8461538462,0,0,0,5
740,OFF-BI-10002160,"Acco Hanging Data Binders","Office Supplies",Binders,2023-07-19,2025-09-01,7,7,7,38.100000,17,-0.304800,0.328571,2.3812500000,-15.5555555556,1,0,3,2
741,OFF-BI-10002194,"Cardinal Hold-It CD Pocket","Office Supplies",Binders,2024-08-07,2025-12-30,4,4,4,38.304000,12,-14.603400,0.500000,3.1920000000,-45.7500000000,0,0,1,2
742,OFF-BI-10002215,"Wilson Jones Hanging View Binder  White  1"","Office Supplies",Binders,2023-08-27,2026-09-26,7,7,7,143.420000,23,55.238000,0.114286,6.2356521739,38.5148514851,0,0,0,0
743,OFF-BI-10002225,"Square Ring Data Binders  Rigid 75 Pt. Covers  11" x 14-7/8"","Office Supplies",Binders,2023-08-25,2026-09-03,7,7,7,334.368000,22,98.246400,0.257143,15.1985454545,29.3827160494,0,0,0,1
744,OFF-BI-10002309,"Avery Heavy-Duty EZD  Binder With Locking Rings","Office Supplies",Binders,2023-08-15,2025-09-19,6,6,6,71.424000,28,29.239200,0.216667,3.4011428571,14.6875000000,2,0,0,1
745,OFF-BI-10002353,"GBC VeloBind Cover Sets","Office Supplies",Binders,2023-10-25,2026-06-04,11,11,11,342.768000,42,18.528000,0.513636,8.1611428571,5.4054054054,0,0,0,6
746,OFF-BI-10002393,"Binder Posts","Office Supplies",Binders,2024-11-09,2026-11-03,6,6,5,53.956000,16,7.806400,0.450000,3.8540000000,19.5744680851,1,0,0,3
747,OFF-BI-10002412,"Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders","Office Supplies",Binders,2024-08-17,2026-09-17,5,5,5,100.920000,22,30.740000,0.200000,4.5872727273,30.4597701149,0,0,0,1
748,OFF-BI-10002414,"GBC ProClick Spines for 32-Hole Punch","Office Supplies",Binders,2025-04-14,2026-12-29,7,7,6,686.649000,16,10.902400,0.314286,42.9155625000,1.5877690057,0,0,0,4
749,OFF-BI-10002429,"Premier Elliptical Ring Binder  Black","Office Supplies",Binders,2023-09-12,2026-12-02,9,9,9,228.300000,46,-201.512800,0.644444,9.1320000000,-73.3333333333,3,0,0,8
750,OFF-BI-10002432,"Wilson Jones Standard D-Ring Binders","Office Supplies",Binders,2023-08-30,2026-09-09,8,8,8,96.646000,26,26.919200,0.325000,3.7171538462,27.8534031414,0,0,0,3
751,OFF-BI-10002437,"Recycled Premium Regency Composition Covers","Office Supplies",Binders,2024-09-20,2025-11-18,3,3,3,85.568000,404,39.880800,0.200000,0.2128557214,36.2500000000,1,0,0,0
752,OFF-BI-10002498,"Clear Mylar Reinforcing Strips","Office Supplies",Binders,2023-07-20,2026-12-11,7,7,7,377.538000,29,90.272700,0.414286,13.0185517241,23.9108910891,0,0,0,3
753,OFF-BI-10002557,"Presstex Flexible Ring Binders","Office Supplies",Binders,2023-06-06,2026-06-04,8,8,8,92.820000,30,-100.555000,0.350000,3.0940000000,-108.3333333333,0,0,0,4
754,OFF-BI-10002571,"Avery Framed View Binder  EZD Ring (Locking)  Navy  1 1/2"","Office Supplies",Binders,2023-10-31,2026-10-05,6,6,6,87.824000,19,8.483000,0.450000,5.8549333333,9.6590909091,1,0,1,2
755,OFF-BI-10002609,"Avery Hidden Tab Dividers for Binding Systems","Office Supplies",Binders,2023-07-09,2026-02-25,7,7,7,31.588000,24,-14.006000,0.578571,1.3161666667,-138.2352941176,0,0,2,5
756,OFF-BI-10002706,"Avery Premier Heavy-Duty Binder with Round Locking Rings","Office Supplies",Binders,2023-06-15,2026-11-05,7,7,7,191.352000,21,43.982400,0.342857,9.1120000000,24.0625000000,0,0,1,1
757,OFF-BI-10002735,"GBC Prestige Therm-A-Bind Covers","Office Supplies",Binders,2023-03-22,2026-11-05,10,10,10,1022.438000,39,364.715300,0.170000,30.0717058824,39.5302013423,1,0,0,1
758,OFF-BI-10002764,"Recycled Pressboard Report Cover with Reinforced Top Hinge","Office Supplies",Binders,2023-04-12,2026-12-01,8,8,8,69.768000,34,13.759800,0.362500,2.0520000000,19.7222222222,0,0,0,3
759,OFF-BI-10002794,"Avery Trapezoid Ring Binder  3" Capacity  Black  1040 sheets","Office Supplies",Binders,2023-04-06,2026-09-21,7,7,7,545.034000,22,85.238400,0.500000,24.7742727273,15.6390977444,0,0,0,4
760,OFF-BI-10002799,"SlimView Poly Binder  3/8"","Office Supplies",Binders,2023-08-24,2026-10-21,7,7,7,117.586000,40,28.593600,0.457143,2.9396500000,27.4626865672,0,0,1,3
761,OFF-BI-10002813,"Avery Reinforcements for Hole-Punch Pages","Office Supplies",Binders,2024-10-15,2026-12-28,8,8,8,28.512000,355,-11.286000,0.575000,0.0713915493,-43.8461538462,0,1,1,5
762,OFF-BI-10002824,"Recycled Easel Ring Binders","Office Supplies",Binders,2023-12-22,2026-08-18,9,9,9,308.844000,35,-52.966000,0.388889,8.8241142857,-17.1497584541,0,0,0,4
763,OFF-BI-10002827,"Avery Durable Poly Binders","Office Supplies",Binders,2023-02-03,2026-11-06,6,6,6,69.678000,33,-15.594600,0.533333,2.3226000000,-28.5714285714,1,0,0,4
764,OFF-BI-10002852,"Ibico Standard Transparent Covers","Office Supplies",Binders,2023-04-05,2026-06-21,10,10,10,390.576000,34,104.812800,0.330000,11.4875294118,26.8354430380,0,0,0,4
765,OFF-BI-10002854,"Performers Binder/Pad Holder  Black","Office Supplies",Binders,2023-08-12,2026-12-08,8,8,8,611.054000,36,123.332000,0.362500,16.9737222222,20.5607476636,0,0,1,2
766,OFF-BI-10002867,"GBC Recycled Regency Composition Covers","Office Supplies",Binders,2023-06-30,2026-08-20,6,6,6,1291.248000,26,451.936800,0.233333,49.6633846154,35.0000000000,0,0,0,1
767,OFF-BI-10002897,"Black Avery Memo-Size 3-Ring Binder  5 1/2" x 8 1/2"","Office Supplies",Binders,2024-02-14,2026-07-31,4,4,4,45.508000,16,5.982100,0.275000,2.8442500000,31.3461538462,0,0,1,1
768,OFF-BI-10002931,"Avery Trapezoid Extra Heavy Duty 4" Binders","Office Supplies",Binders,2023-06-21,2026-09-04,4,4,4,314.550000,489,0.000000,0.450000,0.6432515337,0.0000000000,0,0,0,2
769,OFF-BI-10002949,"Prestige Round Ring Binders","Office Supplies",Binders,2023-09-01,2026-12-16,8,8,8,85.728000,18,18.057600,0.375000,4.5600000000,21.0638297872,0,1,0,3
770,OFF-BI-10002954,"Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders","Office Supplies",Binders,2023-07-11,2026-09-10,6,6,6,51.184000,20,3.656000,0.433333,2.5592000000,7.1428571429,0,0,0,3
771,OFF-BI-10002976,"ACCOHIDE Binder by Acco","Office Supplies",Binders,2023-04-21,2026-09-25,4,4,4,65.254000,21,19.287100,0.225000,3.1073333333,29.5569620253,0,0,0,1
772,OFF-BI-10002982,"Avery Self-Adhesive Photo Pockets for Polaroid Photos","Office Supplies",Binders,2023-09-25,2026-11-07,11,11,11,140.286000,39,-2.179200,0.536364,3.5970769231,1.5533980583,1,1,0,7
